1693,1,2,1.5,5,60000,0,0
1731,1,2,1.5,5,0,0,0
1750,1,2,1.5,5,0,3,3
1831,1,2,1.5,5,0,0,0
1927,1,2,1.5,5,0,0,0
1934,1,2,1.5,5,0,0,0
552,1,3,1.5,5,0,0,0
1783,1,3,1.5,5,30000,4,4
1633,1,4,1.5,5,0,2,0
1979,8,4,1.5,5,1239,3,3
342,1,-1,2,5,0,0,0
1919,1,-1,2,5,0,1,0
1765,9,-1,2,5,0,0,0
881,1,0,2,5,0,0,0
1764,0,1,2,5,0,0,0
1802,0,1,2,5,0,0,0
1931,0,1,2,5,0,1,0
-223,1,1,2,5,0,0,0
1504,1,1,2,5,0,0,0
1649,1,1,2,5,0,2,0
1756,1,1,2,5,0,0,0
1783,1,1,2,5,1500,3,3
1817,1,1,2,5,0,0,0
1866,1,1,2,5,0,2,2
1896,1,1,2,5,0,0,0
1481,1,2,2,5,0,0,0
1760,1,2,2,5,0,0,0
1784,1,2,2,5,0,0,0
1818,1,2,2,5,0,1,0
1831,1,2,2,5,0,0,0
1869,1,2,2,5,0,0,0
1798,2,2,2,5,0,0,0
1881,8,2,2,5,0,0,0
1836,1,3,2,5,0,0,0
1886,1,3,2,5,0,0,0
1896,1,3,2,5,0,1,0
1953,1,3,2,5,9,1,0
1050,6,3,2,5,0,0,0
1706,6,3,2,5,0,3,0
1693,1,4,2,5,0,0,0
1888,1,4,2,5,0,3,3
1905,1,4,2,5,0,0,0
1939,1,4,2,5,0,0,0
1983,8,4,2,5,16,2,1
1629,1,-1,2.5,5,0,0,0
1873,1,-1,2.5,5,0,0,0
76,1,1,2.5,5,0,3,3
1783,1,2,2.5,5,0,0,0
1940,1,2,2.5,5,179,3,3
79,4,3,2.5,5,3500,0,0
1978,1,4,2.5,5,0,0,0
1981,1,4,2.5,5,0,0,0
426,1,-1,3,5,0,0,0
1106,1,-1,3,5,0,0,0
1629,1,-1,3,5,0,0,0
258,1,0,3,5,0,3,4
1750,1,0,3,5,0,0,0
1830,0,1,3,5,0,0,0
1959,0,1,3,5,0,3,0
-480,1,1,3,5,0,0,0
800,1,1,3,5,0,0,0
1738,1,1,3,5,0,2,2
1817,1,1,3,5,0,0,0
1871,1,1,3,5,0,2,0
1880,1,1,3,5,0,0,0
1707,6,1,3,5,2000,0,4
1991,9,1,3,5,89,4,0
1855,0,2,3,5,0,0,0
1862,0,2,3,5,0,0,0
555,1,2,3,5,0,0,0
1751,1,2,3,5,0,0,0
1791,1,2,3,5,50,3,3
1843,1,2,3,5,45,2,2
1851,1,2,3,5,0,0,0
1854,1,2,3,5,0,0,0
1862,1,2,3,5,0,0,0
1866,1,2,3,5,0,0,0
1922,1,2,3,5,5,2,3
2000,1,2,3,5,0,0,0
1928,2,2,3,5,0,0,0
1868,4,2,3,5,0,0,0
1902,6,2,3,5,2000,3,0
1906,6,2,3,5,0,0,0
1866,0,3,3,5,0,0,0
1876,0,3,3,5,0,0,0
1222,1,3,3,5,0,0,0
1682,1,3,3,5,0,0,0
1804,1,3,3,5,0,0,0
1866,1,3,3,5,20,1,1
1983,1,3,3,5,0,0,0
1169,6,3,3,5,0,0,0
1612,1,4,3,5,0,0,0
1672,1,4,3,5,1500,3,3
1742,1,4,3,5,0,0,0
1872,1,4,3,5,0,1,0
1956,1,4,3,5,0,0,0
1983,1,4,3,5,0,1,0
551,3,4,3,5,5000,4,4
2015,3,4,3,5,0,0,0
1902,7,4,3,5,185,3,0
1930,8,4,3,5,0,0,0
1979,8,4,3,5,0,0,0
1758,0,1,3.5,5,0,0,0
1762,0,1,3.5,5,0,0,0
1926,1,2,3.5,5,0,0,0
1270,1,3,3.5,5,0,0,0
1672,1,3,3.5,5,0,0,0
1968,1,4,3.5,5,0,1,0
1988,1,0,4,5,0,0,0
1886,1,1,4,5,0,0,0
1926,1,1,4,5,0,0,0
1879,6,1,4,5,0,0,0
1894,0,2,4,5,726,3,0
1402,1,2,4,5,0,0,0
1601,1,2,4,5,9,2,2
1622,1,2,4,5,0,0,0
1638,1,2,4,5,0,0,0
1832,1,2,4,5,234,0,0
1866,1,2,4,5,0,0,0
1983,1,2,4,5,5,2,3
2007,8,2,4,5,25,3,4
1741,1,3,4,5,2000,3,3
1868,1,3,4,5,0,0,0
1646,1,4,4,5,0,3,0
1762,1,4,4,5,0,0,0
1875,1,4,4,5,0,0,0
1969,1,4,4,5,0,1,0
1985,1,4,4,5,0,0,0
1861,3,4,4,5,0,0,0
1908,3,4,4,5,0,1,0
1756,8,4,4,5,0,0,0
1833,1,2,5,5,0,0,0
1853,1,2,5,5,0,0,0
1893,1,2,5,5,0,0,0
1911,1,3,5,5,0,3,0
1928,1,3,5,5,0,0,0
1996,8,4,5,5,0,0,0
346,1,1,6,5,0,2,3
1858,1,1,6,5,0,0,0
-58,1,2,6,5,0,0,0
1273,1,2,6,5,0,0,0
1389,1,2,6,5,0,0,0
1866,1,2,6,5,0,0,0
1919,7,4,-4.14,6,0,2,0
1754,1,3,-4,6,12,4,4
1904,1,2,-3.5,6,0,0,0
1868,0,-1,-3,6,0,0,0
1872,1,-1,-3,6,804,1,4
1884,0,0,-3,6,0,2,3
1889,0,1,-3,6,0,0,0
1872,1,2,-3,6,0,0,0
1868,3,3,-3,6,0,0,0
1895,8,2,-2.5,6,0,0,0
1895,1,3,-2.5,6,0,0,0
1856,3,3,-2.5,6,0,1,0
1877,4,-1,-2,6,0,0,0
1895,9,-1,-2,6,0,0,0
1896,9,-1,-2,6,0,0,0
1878,4,1,-2,6,0,0,0
1877,6,1,-2,6,0,0,0
1877,9,1,-2,6,0,0,0
1878,8,3,-2,6,1,3,3
1899,1,4,-2,6,0,2,3
1877,4,2,-1.5,6,2385,3,3
1869,0,3,-1.5,6,0,0,0
1880,1,3,-1.5,6,0,0,0
1894,8,3,-1.5,6,1,1,0
1981,1,4,-1.5,6,9,4,4
1895,1,0,-1,6,0,0,0
1880,3,3,-1,6,0,0,0
1985,1,4,-1,6,0,2,0
1866,1,2,-0.5,6,0,0,0
1868,1,4,-0.5,6,0,0,0
1862,3,4,-0.5,6,3,3,3
1968,1,1,0,6,24,0,0
1897,1,2,0,6,0,0,0
1901,1,3,0,6,0,2,0
1928,1,4,0,6,0,0,0
1996,1,4,0,6,0,0,0
1951,3,4,0,6,68,3,4
2003,6,4,0,6,0,0,0
1997,7,4,0,6,0,0,0
1895,9,-1,0.5,6,0,0,0
1884,1,1,0.5,6,0,2,2
1884,1,1,0.5,6,0,0,0
1856,6,1,0.5,6,538,2,3
1860,0,2,0.5,6,0,3,2
1894,0,2,0.5,6,0,1,0
1884,1,2,0.5,6,0,0,0
1926,8,2,0.5,6,0,2,0
1891,3,3,0.5,6,0,0,0
1901,3,3,0.5,6,0,1,0
1916,1,4,0.5,6,0,1,0
2006,6,4,0.5,6,0,2,0
1928,0,1,1,6,0,0,0
1916,1,1,1,6,0,0,0
1908,0,2,1,6,0,0,0
1905,1,2,1,6,0,1,0
1864,1,3,1,6,250,3,3
1907,1,3,1,6,0,3,3
1934,1,4,1,6,0,1,1
1950,1,4,1,6,0,1,0
1985,1,4,1,6,9500,4,4
2004,1,4,1,6,227899,4,3
2009,1,4,1,6,1117,4,3
1949,3,4,1,6,0,1,0
1975,8,4,1,6,1,1,0
2005,9,4,1,6,0,0,0
1923,0,1,1.08,6,2,2,2
1884,0,-1,1.5,6,0,0,0
1938,1,-1,1.5,6,0,0,0
1821,0,1,1.5,6,0,0,0
1879,0,1,1.5,6,0,0,0
1834,1,1,1.5,6,0,1,2
1869,1,1,1.5,6,0,0,0
1926,1,1,1.5,6,0,0,0
1837,1,2,1.5,6,0,0,0
1872,0,3,1.5,6,0,0,0
1878,1,3,1.5,6,0,0,0
1962,1,3,1.5,6,3,2,2
2012,1,4,1.5,6,2,1,2
2012,1,4,1.5,6,1,3,3
1887,1,-1,1.8,6,0,0,0
1885,9,1,1.8,6,0,0,0
1887,0,2,1.9,6,0,0,0
1885,9,-1,2,6,0,0,0
1860,0,1,2,6,0,0,0
1901,1,1,2,6,0,0,0
1914,0,2,2,6,1,1,1
1854,1,2,2,6,0,0,0
1928,1,2,2,6,0,2,2
1833,1,3,2,6,85,2,1
1868,1,3,2,6,0,0,0
1902,1,3,2,6,0,1,1
1788,1,4,2,6,0,0,0
1941,1,4,2,6,0,0,0
1990,1,4,2,6,19,4,0
2012,1,4,2,6,1,1,0
1874,8,3,2.1,6,0,0,0
1871,1,1,2.5,6,0,0,0
1854,1,2,2.5,6,0,3,0
1873,3,3,2.5,6,0,0,0
1883,7,4,2.5,6,8,1,1
2012,8,4,2.5,6,48,3,4
1872,0,-1,2.6,6,0,0,0
1865,3,3,2.7,6,0,0,0
1865,0,-1,2.8,6,0,1,2
1924,9,-1,2.82,6,0,0,0
1903,1,1,3,6,0,0,0
1822,1,2,3,6,8000,4,0
1842,1,2,3,6,0,0,0
1879,3,2,3,6,0,0,0
1732,1,3,3,6,0,0,0
1929,1,3,3,6,0,2,3
1934,1,3,3,6,0,0,0
1690,1,4,3,6,0,0,0
2014,1,4,3,6,0,0,0
1946,3,4,3,6,2,3,0
1974,8,4,3,6,0,0,0
2007,8,4,3,6,0,0,0
1917,10,4,3,6,0,0,0
1868,0,-1,3.1,6,0,0,0
1903,9,-1,4,6,0,0,0
1906,0,2,4,6,0,0,0
1802,1,2,4,6,0,2,0
1869,0,3,4,6,0,2,2
1941,1,4,4,6,6,1,1
1925,3,3,5,6,0,0,0
1932,1,4,5,6,75,3,3
1863,0,1,6,6,0,0,0
1871,1,2,-3,7,0,0,0
1958,1,-1,-2,7,0,2,0
1678,1,3,-1,7,0,3,3
1795,1,3,-1,7,0,2,2
1953,1,4,-1,7,40,2,3
1878,0,1,0,7,0,0,0
1582,1,1,0,7,0,3,4
1775,1,1,0,7,0,1,0
1647,1,2,0,7,14,2,0
1922,1,2,0,7,0,0,0
1925,1,2,0,7,0,2,0
1651,3,2,0,7,0,0,0
1860,1,3,0,7,0,0,0
1865,1,3,0,7,0,0,0
1906,1,4,0,7,4000,3,3
1907,1,4,0,7,0,2,3
1780,9,-1,0.5,7,0,0,0
1965,7,0,0.5,7,0,1,1
1971,8,0,0.5,7,0,0,0
1841,0,1,0.5,7,0,0,0
1688,1,1,0.5,7,16000,3,3
1787,1,1,0.5,7,0,0,0
1904,1,1,0.5,7,0,0,0
1912,1,1,0.5,7,0,0,0
1913,1,1,0.5,7,0,0,0
1781,2,1,0.5,7,0,0,0
1882,1,2,0.5,7,8,1,1
1948,1,3,0.5,7,0,0,0
1604,1,4,0.5,7,0,0,0
1657,1,-1,1,7,0,1,0
1751,1,-1,1,7,0,0,0
1766,1,-1,1,7,0,1,0
1829,1,-1,1,7,0,0,0
1923,0,1,1,7,0,0,0
1869,1,1,1,7,0,3,2
1942,1,1,1,7,0,2,0
1956,1,1,1,7,0,0,0
1965,1,1,1,7,6,3,3
1902,2,1,1,7,0,0,0
1878,0,2,1,7,40,2,3
1878,0,2,1,7,0,0,0
1615,1,2,1,7,0,2,0
1775,1,2,1,7,0,0,0
1825,1,2,1,7,0,2,3
1868,1,2,1,7,0,0,0
1869,1,2,1,7,0,0,0
1877,1,2,1,7,0,0,0
1878,1,2,1,7,0,0,0
1881,1,2,1,7,0,0,0
1906,1,2,1,7,0,0,0
1926,1,2,1,7,0,0,0
1939,1,2,1,7,0,0,0
1970,1,2,1,7,0,2,3
1972,1,2,1,7,0,1,0
1972,1,2,1,7,0,0,0
1852,2,2,1,7,1,3,3
1923,0,3,1,7,142807,4,4
1881,1,3,1,7,0,0,0
1960,1,4,1,7,2223,1,0
1966,1,4,1,7,0,0,0
2011,1,4,1,7,0,0,0
2014,1,4,1,7,0,0,0
2014,1,4,1,7,0,0,0
1923,1,-1,1.5,7,0,0,0
2010,8,0,1.5,7,0,0,0
1914,1,1,1.5,7,14,2,0
1967,1,1,1.5,7,0,0,0
1590,1,2,1.5,7,0,2,2
1836,1,2,1.5,7,0,1,2
1847,1,2,1.5,7,0,0,0
1878,0,3,1.5,7,0,0,0
1775,1,4,1.5,7,0,3,0
1835,1,4,1.5,7,0,0,0
1995,1,4,1.5,7,12,2,0
2014,1,4,1.5,7,1,1,1
1851,1,-1,2,7,0,0,0
1899,0,1,2,7,0,0,0
1840,1,1,2,7,0,0,0
1877,1,1,2,7,0,0,0
1931,1,1,2,7,1,0,0
1959,1,1,2,7,0,0,0
1838,1,2,2,7,0,0,0
1868,1,2,2,7,0,0,0
1868,1,2,2,7,0,0,0
1903,1,2,2,7,0,0,0
1970,1,2,2,7,18,2,3
1885,1,3,2,7,0,0,0
1770,1,4,2,7,0,3,3
1837,1,4,2,7,0,2,0
1842,1,4,2,7,0,1,0
1860,1,4,2,7,0,1,0
1970,1,4,2,7,0,0,0
2007,1,4,2,7,0,0,0
2014,1,4,2,7,0,0,0
2016,1,4,2,7,0,0,0
1902,1,0,2.5,7,1000,3,3
1873,1,1,2.5,7,0,0,0
1746,1,4,2.5,7,0,0,0
1960,1,4,2.5,7,0,0,0
1923,1,-1,3,7,0,0,0
1928,1,0,3,7,0,0,0
1877,0,1,3,7,0,0,0
1878,0,1,3,7,0,0,0
1681,1,1,3,7,0,0,0
1687,1,1,3,7,0,0,0
1742,1,1,3,7,0,0,0
1878,1,1,3,7,0,0,0
1898,1,1,3,7,0,1,1
1953,1,1,3,7,7,2,2
1956,1,1,3,7,0,0,0
1513,1,2,3,7,0,0,0
1851,1,2,3,7,0,0,0
1865,1,2,3,7,0,1,1
1869,1,2,3,7,0,0,0
1869,1,2,3,7,0,0,0
1871,1,2,3,7,0,0,0
1871,1,2,3,7,0,0,0
1871,1,2,3,7,0,0,0
1878,1,2,3,7,0,0,0
1892,1,2,3,7,0,0,0
1923,1,2,3,7,0,0,0
1931,1,2,3,7,0,0,0
1932,1,2,3,7,0,0,0
1946,1,2,3,7,0,2,0
1633,1,3,3,7,0,3,3
1869,1,3,3,7,0,1,0
1920,1,3,3,7,0,0,0
1849,1,4,3,7,0,1,1
1868,1,4,3,7,0,1,0
1922,1,4,3,7,700,3,3
1946,1,4,3,7,0,0,0
1950,1,4,3,7,0,3,3
1985,1,4,3,7,0,0,0
2012,1,4,3,7,0,0,0
2016,1,4,3,7,0,1,0
1869,1,-1,3.5,7,0,0,0
1965,1,1,3.5,7,355,1,1
1949,1,2,3.5,7,1,4,0
1933,1,3,3.5,7,0,1,0
1973,1,4,3.5,7,0,0,0
1773,1,-1,4,7,0,0,0
1886,1,-1,4,7,0,0,0
1909,1,0,4,7,0,2,0
1705,1,1,4,7,0,2,0
1877,1,1,4,7,0,0,0
1934,1,1,4,7,0,0,0
1949,1,1,4,7,3,4,3
1950,1,1,4,7,0,0,0
1858,1,2,4,7,0,3,3
1877,1,2,4,7,0,0,0
1562,1,3,4,7,0,0,0
1869,1,3,4,7,0,0,0
1586,1,4,4,7,22,3,3
1751,1,4,4,7,0,2,0
1822,1,4,4,7,72,4,3
1868,1,4,4,7,0,0,0
1877,1,4,4,7,0,0,0
1996,1,4,4,7,0,1,0
2007,1,4,4,7,0,0,0
2010,1,4,4,7,431,4,0
2010,1,4,4,7,0,0,0
2007,3,4,4,7,0,1,0
1686,1,-1,5,7,0,0,0
1861,1,-1,5,7,0,2,3
1878,1,2,5,7,0,0,0
1968,0,3,5,7,0,0,0
1877,1,3,5,7,0,0,0
1825,1,1,6,7,0,0,0
1854,6,1,1.5,1,0,2,2
